datetime,open,high,low,close,volume
2021/5/26 4:00,37287.48,37382.67,37251.32,37376.72,1144685.578
2021/5/27 4:00,38478.81,38500.0,38385.81,38410.92,925024.004
2021/5/28 4:00,38769.37,38771.31,38740.49,38751.2,577956.25
2021/5/29 4:00,35788.94,35923.18,35788.94,35900.29,1633405.02
2021/5/30 4:00,34028.01,34168.21,34028.01,34137.9,449134.5789
2021/5/31 4:00,36083.86,36093.63,36030.0,36030.13,637145.6956
2021/6/1 4:00,36869.4,36969.63,36867.92,36948.65,623322.7583
2021/6/2 4:00,35972.49,36032.37,35957.49,36032.35,407708.361
2021/6/3 4:00,37888.86,37888.86,37787.24,37819.34,941446.7071
2021/6/4 4:00,38594.51,38628.95,38581.12,38626.21,418166.5491
2021/6/5 4:00,36800.01,36868.83,36800.01,36863.0,495999.7208
2021/6/6 4:00,35782.91,35782.91,35702.24,35765.77,424792.4445
2021/6/7 4:00,35746.15,35746.15,35695.69,35699.03,482250.0878
2021/6/8 4:00,35631.8,35632.49,35600.0,35611.27,508477.1852
2021/6/9 4:00,32856.5,32886.01,32784.03,32804.24,844996.2595
2021/6/10 4:00,36258.29,36354.61,36258.29,36296.13,1059387.522
2021/6/11 4:00,36675.78,36692.38,36617.06,36617.07,357055.3022
2021/6/12 4:00,37249.24,37253.96,37184.0,37222.56,304748.7291
2021/6/13 4:00,35734.58,35787.96,35734.58,35757.34,848298.3614
2021/6/14 4:00,37648.89,37696.3,37636.42,37636.43,1592751.983
2021/6/15 4:00,39714.27,39714.27,39665.5,39680.03,307170.3441
2021/6/16 4:00,39958.33,39967.26,39881.93,39935.97,707099.5442
2021/6/17 4:00,38682.25,38682.25,38592.06,38592.06,1688903.749
2021/6/18 4:00,37698.04,37698.04,37580.89,37588.85,2293401.602
2021/6/19 4:00,35326.26,35369.91,35226.77,35363.68,1181782.742
2021/6/20 4:00,35952.33,35960.19,35904.97,35915.08,518206.5135
2021/6/21 4:00,35500.59,35592.59,35450.44,35450.44,1108788.383
2021/6/22 4:00,32561.44,32634.32,32561.44,32615.42,532802.0543
2021/6/23 4:00,32400.0,32508.0,32349.62,32460.97,2591880.307
2021/6/24 4:00,32882.11,33000.0,32857.15,32946.42,1165557.299
2021/6/25 4:00,34858.33,34910.29,34819.98,34843.29,1184921.823
2021/6/26 4:00,32221.23,32221.23,32089.61,32103.22,937394.9226
2021/6/27 4:00,31580.45,31627.81,31512.42,31553.22,409705.9085
2021/6/28 4:00,32821.41,32858.76,32790.63,32807.14,357631.8266
2021/6/29 4:00,34444.36,34444.65,34324.77,34329.63,883359.4335
2021/6/30 4:00,36382.22,36399.67,36377.4,36396.28,163436.1453
2021/7/1 4:00,34750.09,34801.75,34750.09,34795.52,491034.782
2021/7/2 4:00,33095.44,33182.56,33095.44,33161.83,726845.4413
2021/7/3 4:00,33325.37,33325.37,33295.42,33298.7,155182.8874
2021/7/4 4:00,34744.03,34749.06,34726.5,34726.52,75305.31175
2021/7/5 4:00,35575.6,35575.6,35532.0,35535.55,360772.4945
2021/7/6 4:00,34123.76,34172.34,34123.76,34161.87,642895.9387
2021/7/7 4:00,34023.83,34023.83,33981.63,34010.36,319597.3696
2021/7/8 4:00,34625.46,34625.46,34600.0,34600.01,110573.266
2021/7/9 4:00,33000.05,33046.19,32989.19,33011.54,262034.2763
2021/7/10 4:00,33444.39,33471.1,33444.39,33465.84,140689.7961
2021/7/11 4:00,33412.55,33412.55,33365.8,33386.83,175575.3201
2021/7/12 4:00,33896.27,33896.27,33871.25,33871.72,89864.51258
2021/7/13 4:00,32823.3,32823.45,32773.49,32793.66,424767.7829
2021/7/14 4:00,32309.28,32342.8,32256.16,32310.17,799273.5276
2021/7/15 4:00,32729.3,32731.99,32709.67,32731.99,77600.82015
2021/7/16 4:00,31537.04,31597.61,31531.2,31590.81,228674.8428
2021/7/17 4:00,31906.2,31947.43,31895.51,31943.71,272576.3984
2021/7/18 4:00,31836.63,31869.55,31836.63,31869.55,180686.1805
2021/7/19 4:00,31639.89,31639.89,31600.35,31626.39,118375.5497
2021/7/20 4:00,30744.89,30779.34,30743.68,30766.65,430590.6556
2021/7/21 4:00,29780.44,29791.88,29780.44,29791.51,85983.75146
2021/7/22 4:00,31628.85,31677.63,31587.36,31614.77,851606.6025
2021/7/23 4:00,32374.92,32376.97,32350.47,32362.22,124690.0589
2021/7/24 4:00,32246.17,32266.81,32246.17,32247.0,80913.61234
2021/7/25 4:00,33850.77,33900.47,33813.09,33895.69,246858.5089
2021/7/26 4:00,34351.3,34351.3,34313.86,34342.96,59699.83266
2021/7/27 4:00,39360.65,39510.25,39024.28,39064.25,5715526.073
2021/7/28 4:00,37807.29,37879.7,37803.2,37819.94,275521.9858
2021/7/29 4:00,40388.78,40388.78,40312.4,40312.4,277749.0739
2021/7/30 4:00,39660.0,39664.19,39639.12,39664.19,270233.0359
2021/7/31 4:00,39853.4,39916.0,39755.56,39813.25,3428848.176
2021/8/1 4:00,41305.0,41305.0,41267.62,41268.83,76680.65051
2021/8/2 4:00,41261.18,41350.56,41261.18,41338.09,556485.7502
2021/8/3 4:00,39172.81,39259.77,39168.88,39245.28,402401.8258
2021/8/4 4:00,38012.83,38085.46,37962.01,38085.46,213710.9546
2021/8/5 4:00,39754.43,39816.0,39754.43,39802.05,325211.0661
2021/8/6 4:00,40700.04,40814.0,40700.04,40811.0,693271.4707
2021/8/7 4:00,42909.24,42954.05,42909.24,42930.0,202455.3721
2021/8/8 4:00,43941.08,44070.6,43831.56,44070.59,936350.4959
2021/8/9 4:00,43715.8,43802.68,43668.69,43714.13,939576.1295
2021/8/10 4:00,45984.57,46029.62,45976.3,46024.89,235398.5444
2021/8/11 4:00,45498.54,45529.85,45495.77,45510.23,266110.3242
2021/8/12 4:00,46444.21,46507.54,46414.53,46494.0,491525.4793
2021/8/13 4:00,44378.48,44421.92,44378.48,44418.74,143974.3945
2021/8/14 4:00,46460.97,46463.9,46404.0,46404.0,243182.7698
2021/8/15 4:00,47041.31,47041.32,46908.0,46909.42,1222463.498
2021/8/16 4:00,46340.63,46375.04,46300.58,46300.58,267885.6179
2021/8/17 4:00,46093.84,46115.99,46044.0,46080.91,807213.8178
2021/8/18 4:00,45468.0,45468.0,45331.97,45350.06,1309590.44
2021/8/19 4:00,44903.94,44912.61,44862.76,44882.85,927463.4179
2021/8/20 4:00,46714.25,46850.44,46710.01,46847.9,2286688.369
2021/8/21 4:00,48682.33,48683.61,48640.69,48640.69,248235.1329
2021/8/22 4:00,48964.44,49017.42,48926.95,49015.37,850379.2892
2021/8/23 4:00,48648.64,48648.65,48572.56,48602.97,312955.7588
2021/8/24 4:00,49238.99,49239.0,49178.57,49192.24,325341.0772
2021/8/25 4:00,48238.83,48238.83,48181.65,48201.19,234892.7607
2021/8/26 4:00,48659.17,48797.63,48659.17,48797.51,713891.5233
2021/8/27 4:00,46932.63,46938.33,46888.57,46907.47,198703.559
2021/8/28 4:00,48294.0,48308.76,48281.93,48295.67,117758.8794
2021/8/29 4:00,48647.06,48647.06,48620.66,48631.19,182362.7121
2021/8/30 4:00,48794.82,48833.86,48790.81,48810.42,788459.0299
2021/8/31 4:00,48620.09,48654.54,48620.09,48644.22,719062.3082
2021/9/1 4:00,47301.68,47308.29,47237.37,47237.38,384989.9028
2021/9/2 4:00,48141.02,48242.35,48100.0,48236.36,1118429.424
2021/9/3 4:00,49344.11,49344.12,49305.79,49308.78,293330.8358
2021/9/4 4:00,50527.06,50528.13,50471.45,50471.45,114502.5263
2021/9/5 4:00,49979.66,49979.66,49956.04,49965.56,220469.8366
2021/9/6 4:00,50683.78,50700.01,50670.84,50670.85,206822.4166
2021/9/7 4:00,51714.83,51748.49,51714.02,51743.04,155749.0709
2021/9/8 4:00,46687.27,46764.0,46612.98,46739.91,787897.5998
2021/9/9 4:00,46436.75,46436.76,46326.59,46328.59,825940.8273
2021/9/10 4:00,46577.06,46595.58,46551.5,46551.5,190342.0134
2021/9/11 4:00,45653.65,45693.44,45653.65,45690.99,336918.5679
2021/9/12 4:00,45358.71,45395.99,45312.65,45395.99,461180.0339
2021/9/13 4:00,45902.55,45907.48,45867.99,45870.33,327674.3845
2021/9/14 4:00,44741.01,44796.28,44741.01,44786.77,178756.3763
2021/9/15 4:00,46471.95,46476.0,46457.46,46469.54,470478.5446
2021/9/16 4:00,48076.72,48096.5,48073.79,48080.75,294341.1604
2021/9/17 4:00,47429.8,47447.99,47404.26,47404.26,369341.1302
2021/9/18 4:00,47500.0,47578.51,47482.28,47485.75,660562.6492
2021/9/19 4:00,48265.88,48265.88,48196.71,48202.9,174709.1563
2021/9/20 4:00,47374.06,47374.06,47312.09,47312.09,516272.2099
2021/9/21 4:00,43853.26,43885.53,43799.48,43873.76,455595.2735
2021/9/22 4:00,42004.29,42012.67,41918.3,41934.76,638131.5635
2021/9/23 4:00,43383.96,43414.42,43326.54,43339.92,346592.3713
2021/9/24 4:00,44765.12,44811.9,44765.12,44806.84,236773.1633
2021/9/25 4:00,42368.55,42403.76,42334.32,42392.72,241955.6411
2021/9/26 4:00,42660.0,42686.13,42660.0,42665.12,149958.7935
2021/9/27 4:00,43253.67,43307.26,43253.67,43292.06,304805.8498
2021/9/28 4:00,43009.14,43009.14,42963.02,42975.18,298332.5494
2021/9/29 4:00,41597.81,41650.9,41595.23,41640.99,218822.3817
2021/9/30 4:00,41206.71,41206.71,41166.88,41173.71,210874.0239
2021/10/1 4:00,43533.05,43647.61,43526.0,43636.69,470277.3893
2021/10/2 4:00,48034.3,48049.47,47954.3,47954.3,437292.5849
2021/10/3 4:00,48242.96,48260.0,48182.86,48189.48,542046.5028
2021/10/4 4:00,48781.75,48816.0,48781.75,48798.01,162637.9998
2021/10/5 4:00,49375.03,49470.55,49375.03,49415.39,1249793.408
2021/10/6 4:00,51184.57,51289.75,51184.57,51250.66,1057179.965
2021/10/7 4:00,55050.02,55160.3,55050.02,55133.22,1455936.364
2021/10/8 4:00,53967.95,54008.95,53964.0,53996.85,246769.2703
2021/10/9 4:00,54681.87,54685.27,54637.89,54637.9,261336.3057
2021/10/10 4:00,54659.29,54659.3,54548.4,54561.34,710425.062
2021/10/11 4:00,55446.31,55493.68,55408.88,55446.3,421814.8728
2021/10/12 4:00,57469.99,57483.5,57359.73,57398.76,760245.338
2021/10/13 4:00,55325.91,55332.0,55264.18,55270.28,1200990.894
2021/10/14 4:00,57258.61,57332.99,57258.6,57265.6,1090347.806
2021/10/15 4:00,57829.24,57857.13,57798.0,57798.0,426069.116
2021/10/16 4:00,61445.32,61485.27,61410.33,61410.33,554366.3832
2021/10/17 4:00,60830.87,60903.85,60826.05,60901.32,148254.2999
2021/10/18 4:00,60506.35,60509.38,60437.1,60443.26,431553.2729
2021/10/19 4:00,61429.64,61429.64,61320.92,61331.64,848581.0991
2021/10/20 4:00,64160.16,64164.07,64000.0,64004.06,2508534.429
2021/10/21 4:00,66384.31,66427.99,66310.59,66310.59,676402.9506
2021/10/22 4:00,62813.81,62885.71,62754.93,62866.94,819337.8433
2021/10/23 4:00,61021.0,61021.0,60898.18,60902.01,811872.5586
2021/10/24 4:00,61018.89,61018.89,60980.57,60980.57,84126.52902
2021/10/25 4:00,60626.1,60726.43,60626.09,60710.99,247358.0038
2021/10/26 4:00,62683.21,62771.41,62683.21,62735.97,437347.5897
2021/10/27 4:00,61990.77,61999.83,61931.6,61957.23,415966.9292
2021/10/28 4:00,59061.76,59130.95,59042.04,59130.94,324409.4136
2021/10/29 4:00,61288.57,61515.31,61280.89,61461.49,1290662.385
2021/10/30 4:00,62538.62,62710.52,62445.02,62464.76,1563976.555
2021/10/31 4:00,61723.23,61730.28,61701.63,61708.85,17314.69544
2021/11/1 4:00,60689.58,60715.03,60632.88,60632.88,231914.6122
2021/11/2 4:00,61432.8,61455.5,61250.95,61354.21,1383490.839
2021/11/3 4:00,63573.16,63583.46,63427.66,63428.21,228658.0468
2021/11/4 4:00,62800.01,62829.65,62763.82,62801.07,772039.0033
2021/11/5 4:00,61237.39,61245.51,61148.24,61165.03,305998.914
2021/11/6 4:00,61085.88,61095.1,60987.81,60987.81,190765.6284
2021/11/7 5:00,61138.92,61183.23,61138.91,61156.38,285049.8314
2021/11/8 5:00,62640.83,62805.53,62640.83,62774.43,708310.1179
2021/11/9 5:00,66035.44,66142.84,65942.28,66132.45,894785.2802
2021/11/10 5:00,67343.74,67345.25,67259.13,67300.92,602091.9578
2021/11/11 5:00,65824.73,65824.73,65519.53,65781.4,1499532.038
2021/11/12 5:00,64801.38,64849.66,64722.48,64734.59,350474.1425
2021/11/13 5:00,64117.39,64184.68,64117.01,64142.79,99123.83531
2021/11/14 5:00,64348.79,64373.39,64348.79,64353.85,86852.44367
2021/11/15 5:00,64223.9,64223.9,64158.6,64161.59,335422.145
2021/11/16 5:00,63893.63,63898.18,63727.58,63751.98,1132316.989
2021/11/17 5:00,59718.75,59847.57,59655.64,59827.58,1072407.548
2021/11/18 5:00,60392.56,60405.23,60313.47,60313.47,418886.2379
2021/11/19 5:00,57964.49,58031.74,57943.71,57952.76,461702.498
2021/11/20 5:00,57772.32,57799.93,57760.6,57789.33,137449.1598
2021/11/21 5:00,59404.76,59456.0,59404.76,59455.99,74284.12554
2021/11/22 5:00,59590.8,59656.15,59590.68,59636.62,332407.8695
2021/11/23 5:00,55848.61,55870.36,55724.17,55783.37,1266772.133
2021/11/24 5:00,57840.78,57857.13,57773.45,57773.45,374103.7491
2021/11/25 5:00,57396.92,57452.17,57387.64,57436.21,805381.9271
2021/11/26 5:00,58859.55,58859.55,58807.63,58853.11,351204.8927
2021/11/27 5:00,54516.63,54516.63,54454.17,54480.93,299907.6597
2021/11/28 5:00,54250.71,54266.96,54173.01,54181.88,342535.6279
2021/11/29 5:00,54916.01,54957.28,54914.61,54938.95,265121.9203
2021/11/30 5:00,58026.65,58076.33,58026.64,58067.73,181794.4688
2021/12/1 5:00,57405.26,57566.94,57398.76,57509.56,558102.6071
2021/12/2 5:00,56775.0,56799.25,56669.82,56693.94,513142.2696
2021/12/3 5:00,57021.57,57026.58,56940.15,56958.9,419696.8711
2021/12/4 5:00,53450.2,53450.2,53332.91,53413.23,1461229.6
2021/12/5 5:00,49253.23,49344.29,49253.23,49272.91,172958.0757
2021/12/6 5:00,48815.86,48920.95,48809.9,48908.18,200315.4858
2021/12/7 5:00,48825.3,48857.86,48818.24,48844.89,370617.545
2021/12/8 5:00,50443.35,50459.72,50389.41,50401.86,374506.5156
2021/12/9 5:00,50694.5,50709.32,50653.17,50653.18,307041.8266
2021/12/10 5:00,47681.34,47751.49,47641.01,47741.49,367404.8803
2021/12/11 5:00,48431.61,48431.62,48319.18,48338.41,360610.5882
2021/12/12 5:00,48563.45,48584.28,48525.46,48529.58,473465.7108
2021/12/13 5:00,50273.36,50273.85,50231.25,50240.19,47226.63258
2021/12/14 5:00,46660.14,46727.29,46586.25,46727.28,730860.9587
2021/12/15 5:00,47788.29,47788.3,47752.2,47781.79,222425.0395
2021/12/16 5:00,49216.88,49336.4,49204.44,49294.03,326224.8321
2021/12/17 5:00,47926.65,47985.22,47899.95,47985.22,332621.5835
2021/12/18 5:00,46178.98,46199.34,46112.63,46133.14,531962.6895
2021/12/19 5:00,46860.67,46870.75,46848.59,46856.69,270889.2349
2021/12/20 5:00,46776.84,46797.02,46758.21,46771.75,112436.8307
2021/12/21 5:00,47019.99,47062.41,47001.86,47046.68,451385.6632
2021/12/22 5:00,48601.67,48601.67,48540.21,48553.46,149599.5956
2021/12/23 5:00,48961.92,48982.09,48901.09,48945.57,391349.2446
2021/12/24 5:00,50933.73,50978.52,50920.77,50971.98,181789.9778
2021/12/25 5:00,51109.26,51135.0,51043.67,51046.06,498851.4728
2021/12/26 5:00,50861.0,50896.27,50861.0,50893.86,110943.2495
2021/12/27 5:00,50268.43,50272.13,50195.49,50219.82,200112.3429
2021/12/28 5:00,51224.49,51246.0,51206.68,51225.5,513634.2752
